 auto1, xcor1, auto2, xcor2
        72        59        77        69
        64        67        69        65
        76        74        59        81
        59        65        81        66
        82        68        81        64
        56        68        75        73
        73        85        73        66
        57        70        78        75
        72        64        72        70
        91        62        72        70
        81        67        79        88
        58        61        67        74
        72        67        57        66
        65        73        61        76
        79        61        62        75
        72        55        62        69
        79        77        72        56
        64        81        76        71
        79        71        56        79
        82        69        75        71
        71        73        66        82
        72        72        61        54
        63        74        70        56
        72        76        60        75
        66        65        68        71
        78        68        68        64
        81        69        69        65
        80        83        54        66
        69        82        69        72
        75        68        83        75
        73        63        54        57
        64        71        59        87
        74        70        70        69
        70        63        73        69
        72        70        76        56
        70        80        65        74
        69        69        73        69
        71        72        69        53
        63        66        75        86
        61        59        65        81
        78        73        64        69
        81        74        75        61
        60        57        65        63
        72        64        74        79
        75        81        66        68
        62        63        63        68
        88        86        66        64
        55        65        79        78
        58        63        81        57
        71        71        69        83
        93        77        55        66
        57        68        78        65
        77        78        82        62
        61        69        73        65
        82        72        64        71
        79        80        63        61
        75        73        71        79
        64        65        80        60
        67        69        70        55
        74        79        67        75
        69        74        70        74
        72        59        64        65
        80        68        77        73
        73        75        63        65
        55        91        75        74
        74        49        75        56
        74        70        72        78
        84        66        58        76
        67        60        74        78
        67        55        66        69
        71        74        53        68
        69        77        65        68
        80        75        77        65
        70        64        81        77
        73        57        61        58
        76        74        61        64
        62        74        73        63
        65        59        59        77
        71        74        83        64
        81        69        64        57
        71        61        74        72
        72        77        66        71
        61        86        74        75
        76        66        71        62
        76        78        73        73
        63        67        66        68
        74        72        81        49
        58        70        61        75
        73        67        64        75
        58        74        62        77
        75        68        80        78
        75        70        57        58
        66        62        60        59
        68        68        66        79
        75        59        58        73
        80        72        74        77
        72        75        93        60
        64        63        45        67
        83        69        48        72
        78        62        77        59
        84        65        60        83
        76        64        75        67
        79        84        70        69
        66        76        69        58
        63        64        68        67
        63        64        65        77
        70        61        62        72
        78        78        68        64
        81        80        63        70
        77        77        70        75
        68        61        63        61
        71        69        53        85
        75        56        77        72
        86        75        70        63
        66        62        73        61
        69        80        74        66
        70        54        65        75
        77        62        72        74
        63        69        68        57
        66        67        83        56
        74        71        77        82
        73        59        69        72
        61        65        59        64
       112        68        63        77
        63        66        63        68
        64        68        64        71
        73        79        53        73
        60        68        72        65
        76        64        66        76
        73        58        87        75
        76        77        57        56
        84        85        69        77
        58        81        66        90
        71        55        76        71
        56        62        67        75
        73        69        65        49
        76        70        60        81
        57        64        66        62
        68        75        71        74
        81        70        69        73
        69        79        66        81
        62        56        68        60
        74        80        70        64
        71        71        65        66
        68        67        60        63
        86        67        73        74
        70        66        59        58
        73        59        75        78
        68        78        63        76
        71        63        62        73
        68        71        77        79
        60        75        74        75
        69        70        64        69
        69        59        62        83
        81        62        59        70
        67        73        88        73
        73        68        65        73
        69        84        67        59
        78        55        70        69
        71        66        71        62
        86        69        67        70
        73        81        71        69
        75        86        80        56
        69        65        84        74
        75        71        49        69
        70        78        66        76
        62        67        71        69
        68        78        78        66
        66        75        72        76
        75        69        70        61
        64        54        65        94
        66        72        71        59
        73        72        60        83
        77        63        56        77
        73        61        88        57
        71        58        77        74
        72        67        79        69
        68        55        50        49
        71        75        61        70
        77        81        80        59
        83        57        59        77
        62        67        80        71
        77        68        67        69
        76        70        68        65
        59        73        72        69
        72        73        64        63
        75        72        70        76
        85        65        68        68
        72        61        66        60
        65        67        79        66
        68        65        62        66
        70        68        67        63
        73        73        62        77
        59        62        60        75
        63        80        84        66
        82        55        43        70
        71        67        59        71
        64        65        78        56
        74        68        74        64
        60        60        62        68
        84        61        77        53
        64        81        66        79
        69        76        62        75
        47        72        55        72
        67        71        62        53
        87        68        75        70
        77        63        69        85
        63        73        65        65
        52        58        66        74
        76        74        69        56
        70        75        77        66
        74        72        72        64
        73        65        59        57
        67        60        76        75
        77        65        72        66
        85        75        63        66
        80        85        55        77
        65        62        66        80
        68        66        77        70
        94        71        58        63
        68        71        66        70
        62        68        72        71
        73        72        62        72
        74        76        55        59
        60        55        69        81
        75        80        71        75
        58        75        71        64
        76        87        60        68
        70        68        86        69
        53        75        61        61
        66        66        61        66
        69        69        83        71
        80        73        60        80
        90        66        64        56
        56        69        65        75
        72        69        75        77
        60        70        46        75
        66        66        73        69
        79        70        69        80
        60        58        76        53
        57        67        64        64
        68        70        73        60
        64        71        53        63
        90        65        65        62
        81        72        65        66
        53        67        71        72
        61        63        65        74
        67        70        70        69
        83        79        73        73
        79        74        60        77
        66        66        66        61
        75        69        73        71
        80        74        55        71
        68        74        70        74
        86        71        69        62
        81        77        64        79
        64        47        55        75
        72        64        77        57
        79        71        69        48
        81        82        68        81
        68        57        69        60
        82        63        68        67
        58        87        83        71
        85        74        61        57
        82        69        59        77
        61        73        54        65
        62        75        74        80
        64        68        53        51
        70        59        59        78
        67        62        68        71
        77        63        65        77
        76        69        70        77
        64        67        57        68
        65        75        70        81
        67        77        67        76
        82        57        63        56
        65        59        65        70
        77        76        69        71
        59        59        56        66
        74        72        73        85
        67        76        81        62
        67        69        65        52
        68        78        55        75
        52        53        63        70
        73        71        74        57
        65        59        69        64
        71        70        67        81
        80        71        79        64
        54        81        64        70
        94        68        73        83
        62        68        55        69
        62        76        71        59
        66        78        69        84
        66        67        62        66
        82        72        78        74
        69        62        74        50
        67        74        63        62
        71        70        71        86
        74        84        67        64
        66        75        58        58
        84        65        68        62
        66        54        61        79
        76        70        60        62
        63        77        61        59
        59        65        59        54
        65        63        67        85
        76        69        74        66
        69        67        63        59
        68        54        70        68
        71        61        66        72
        83        83        65        73
        73        62        65        65
        78        82        84        69
        59        77        70        60
        73        60        71        61
        59        56        70        85
        81        73        61        61
        77        77        78        56
        69        68        57        62
        66        57        65        86
        50        74        80        56
        68        76        59        74
        63        65        52        63
        86        62        64        65
        62        62        74        65
        70        66        57        69
        75        66        61        85
        59        76        67        61
        64        72        56        80
        65        71        53        62
        84        69        68        71
        77        62        64        80
        66        71        71        69
        63        71        63        55
        80        71        73        78
        71        77        66        81
        75        60        63        71
        78        60        67        64
        76        74        64        58
        69        62        69        74
        75        71        62        70
        75        64        62        72
        87        67        68        56
        60        71        62        81
        55        77        69        78
        68        71        61        66
        73        61        69        67
        77        67        60        74
        66        75        74        66
        68        67        80        76
        83        67        54        61
        71        66        64        67
        65        82        64        67
        88        79        63        75
        82        62        71        67
        70        66        60        61
        72        69        67        73
        75        73        58        78
        78        67        66        64
        61        65        71        59
        86        76        70        69
        75        61        65        73
        63        71        67        70
        90        67        72        80
        64        68        70        73
        59        67        72        81
        74        71        76        71
        79        68        77        75
        80        66        71        68
        60        70        66        65
        76        64        79        75
        58        68        78        76
        85        68        72        77
        76        78        65        75
        62        67        67        77
        50        59        71        72
        66        63        53        50
        72        72        68        83
        87        75        89        61
        78        75        65        64
        58        66        58        65
        72        60        79        74
        83        77        58        78
        87        61        65        72
        76        63        62        66
        78        87        75        60
        62        83        65        74
        79        66        68        69
        71        63        58        71
        80        75        66        58
        79        72        78        89
        67        76        63        52
        71        71        61        63
        65        70        66        63
        70        54        70        74
        65        73        58        67
        57        73        69        55
        58        76        61        67
        85        53        76        73
        70        77        66        83
        75        66        80        79
        73        66        76        55
        65        59        61        65
        79        68        71        81
        70        59        62        67
        69        78        54        74
        66        67        57        65
        70        70        78        60
        79        67        71        75
        70        61        56        73
        79        71        66        66
        66        76        71        64
        68        72        71        75
        53        54        81        79
        87        59        52        61
        79        77        68        66
        70        66        62        66
        72        63        73        62
        78        65        59        58
        57        63        62        67
        66        81        63        63
        69        64        77        72
        71        86        72        62
        70        58        65        69
        76        78        94        74
        74        56        67        80
        61        77        65        67
        67        76        66        73
        66        67        68        60
        68        61        67        57
        69        74        69        68
        76        63        64        67
        47        66        63        85
        69        56        62        70
        73        66        55        69
        76        68        71        49
        83        72        61        70
        72        60        61        77
        84        81        55        68
        63        68        69        68
        73        67        58        81
        50        66        61        68
        80        58        59        74
        77        72        62        90
        76        78        55        60
        59        62        75        44
        67        66        63        85
        65        62        50        70
        53        62        73        78
        66        74        71        72
        70        71        77        56
        77        71        73        74
        67        75        65        63
        72        72        87        70
        61        65        67        73
        74        85        62        69
        68        68        78        79
        67        60        58        64
        88        77        68        76
        57        71        70        80
        73        59        70        67
        60        59        56        71
        93        66        66        82
        68        78        55        64
        67        68        62        59
        71        57        61        81
        62        79        63        65
        65        73        76        67
        77        63        54        67
        76        71        68        75
        73        58        69        66
        65        79        65        60
        63        69        64        72
        69        68        57        76
        75        76        70        66
        73        66        58        71
        60        71        75        68
        64        64        72        64
        73        73        68        80
        72        55        78        76
        85        59        63        61
        75        73        82        59
        66        56        62        57
        63        75        70        70
        73        62        61        74
        74        67        57        67
        75        77        65        69
        64        64        65        67
        76        83        62        73
        76        63        73        73
        70        64        76        76
        68        71        76        67
        71        74        66        61
        68        58        61        72
        57        60        56        68
        79        85        67        71
        55        78        52        63
        70        56        65        74
        67        64        84        84
        64        73        63        51
        71        74        61        76
        75        77        70        59
        67        65        71        64
        54        66        67        66
        82        69        68        64
        64        72        60        83
        64        68        55        73
        71        65        70        68
        78        73        70        64
        61        67        61        80
        64        70        72        71
        74        72        67        70
        61        76        75        61
        62        68        59        65
        70        68        67        82
        72        61        68        77
        69        66        60        75
        81        78        68        55
        68        60        56        68
        57        69        73        71
        76        60        56        67
        63        68        71        62
        77        58        53        74
        65        70        62        76
        78        63        75        62
        76        74        69        80
        82        65        74        66
        52        57        66        81
        64        67        58        67
        69        79        66        73
        85        61        61        68
        61        73        81        81
        71        73        66        62
        66        66        65        62
        67        68        58        66
        67        75        75        79
        65        67        47        66
        72        59        71        80
        68        67        70        76
        66        60        68        49
        79        71        55        73
        70        65        70        80
        58        80        63        72
        78        80        57        70
        76        75        62        56
        66        60        65        79
        67        84        62        69
        65        66        72        65
        71        91        63        60
        76        73        59        68
        58        67        75        62
        69        60        71        71
        70        60        61        72
        78        79        72        60
        67        80        66        78
        67        61        62        66
        82        73        60        75
        68        66        60        74
        69        63        66        58
        59        72        60        71
        70        71        73        70
        75        66        70        79
        61        70        67        53
        77        67        55        70
        59        78        76        57
        81        73        66        70
        67        63        63        53
        68        61        71        62
        72        76        60        84
        77        82        69        72
        78        75        80        67
        80        66        64        64
        60        81        64        65
        58        58        62        66
        65        56        62        66
        72        78        72        76
        61        67        65        72
        83        73        56        66
        67        73        71        64
        69        67        67        67
        74        62        75        72
        65        75        75        76
        65        62        62        74
        79        73        83        57
        63        75        58        66
        72        72        69        73
        68        73        67        59
        82        71        75        55
        78        75        56        74
        63        67        76        67
        65        64        66        73
        77        74        51        72
        70        89        69        60
        70        56        70        73
        76        72        57        90
        76        75        70        66
        73        84        58        65
        69        52        61        58
        58        63        62        66
        72        81        64        68
        78        69        68        82
        72        67        65        61
        69        58        64        49
        60        80        62        74
        75        67        70        60
        64        64        78        79
        70        63        63        68
        81        64        53        61
        72        71        59        52
        76        68        69        61
        57        75        68        70
        71        49        74        62
        77        64        65        68
        60        77        69        73
        60        68        66        60
        46        66        72        68
        69        70        70        67
        70        68        67        62
        88        68        67        76
        62        70        73        56
        76        67        60        64
        64        73        51        65
        79        67        70        70
        67        60        69        52
        74        65        63        73
        77        66        69        62
        49        70        68        62
        74        76        72        63
        71        63        59        68
        68        63        63        64
        74        80        61        63
        73        75        83        66
        71        73        69        63
        61        71        55        57
        81        63        54        61
        72        63        69        71
        57        69        78        76
        50        72        63        75
        76        71        42        66
        76        77        67        74
        79        66        79        71
        58        70        68        66
        65        59        46        53
        78        68        70        68
        73        59        65        76
        85        84        69        73
        66        65        63        62
        48        60        72        59
        68        65        69        51
        74        65        57        60
        82        59        66        72
        59        74        70        69
        71        62        64        60
        64        66        54        76
        83        65        63        66
        74        78        64        61
        66        68        62        59
        81        72        62        73
        71        69        62        70
        67        75        67        73
        63        61        75        54
        83        86        60        95
        84        68        58        57
        62        69        64        62
        65        64        61        82
        73        62        60        83
        77        59        75        73
        84        65        71        73
        71        69        60        58
        57        73        58        74
        80        78        68        71
        86        62        70        57
        69        59        63        75
        66        56        67        63
        68        79        53        79
        67        64        60        62
        70        74        76        58
        84        67        85        78
        62        63        65        71
        59        68        66        69
        82        79        59        61
        70        66        67        76
        63        59        71        64
        79        77        66        58
        60        58        63        53
        57        67        67        85
        60        64        68        57
        71        62        61        75
        68        76        72        56
        71        74        64        65
        75        76        70        75
        60        70        78        67
        61        62        65        66
        61        74        77        69
        77        76        57        63
        83        72        67        78
        79        54        64        72
        70        67        69        72
        68        67        75        71
        68        71        69        80
        83        64        51        68
        76        72        61        65
        73        60        64        72
        79        62        71        68
        71        57        62        52
        58        68        74        66
        65        53        54        81
        76        72        65        61
        72        59        67        51
        72        68        77        58
        71        69        63        86
        67        76        69        57
        63        68        59        54
        78        73        71        67
        72        70        75        64
        69        59        61        77
        65        68        70        57
        83        70        70        72
        86        77        79        71
        70        75        57        59
        60        75        72        86
        70        64        55        59
        57        56        67        79
        69        77        81        64
        68        80        63        57
        62        70        72        59
        69        76        69        56
        70        65        53        70
        58        71        68        78
        66        74        79        66
        74        73        61        66
        70        67        62        50
        60        48        61        74
        65        71        68        60
        78        77        63        75
        67        59        63        62
        72        68        52        62
        63        72        70        76
        71        63        70        69
        78        65        82        75
        81        66        66        59
        59        75        63        66
        62        73        62        93
        65        55        66        73
        95        67        70        61
        61        57        61        68
        65        91        67        70
        85        54        66        68
        80        69        76        67
        61        54        65        74
        72        74        78        69
        67        50        69        80
        70        65        62        60
        66        64        64        68
        81        58        50        74
        61        63        70        64
        61        68        64        63
        71        70        62        56
        71        71        65        45
        74        66        73        84
        72        66        61        85
        63        60        58        59
        70        63        76        53
        63        74        79        73
        68        67        62        61
        64        61        67        68
        65        60        69        74
        73        61        65        58
        71        64        74        74
        75        59        66        58
        72        61        63        62
        70        79        57        71
        68        74        63        69
        63        59        72        76
        71        75        61        71
        78        70        61        61
        62        70        65        74
        68        69        68        61
        75        69        55        63
        73        69        55        68
        75        76        78        94
        64        63        62        83
        78        73        55        60
        66        56        65        55
        77        67        71        70
        68        65        70        71
        70        55        66        68
        68        61        73        63
        67        76        62        74
        65        73        54        77
        74        68        69        73
        85        64        68        67
        50        67        64        66
        64        80        61        52
        70        55        70        62
        75        58        59        76
        65        85        67        57
        58        63        62        68
        62        60        71        61
        66        75        75        64
        79        71        67        64
        66        79        50        62
        76        78        70        68
        72        62        66        64
        62        67        75        72
        74        78        61        62
        60        80        61        71
        71        69        55        59
        75        69        69        60
        66        80        68        69
        68        63        66        71
        59        73        69        70
        74        60        63        74
        56        77        64        72
        78        76        63        60
        66        71        53        65
        64        66        62        78
        66        83        78        67
        76        74        70        64
        72        58        71        81
        66        73        72        77
        68        64        68        71
        72        71        55        50
        62        62        69        60
        67        64        70        70
        62        80        59        65
        65        75        65        66
        65        73        69        61
        69        80        64        58
        59        62        71        60
        80        63        58        59
        74        59        70        84
        60        63        61        73
        75        66        54        73
        75        67        70        68
        75        63        76        63
        63        65        75        65
        69        70        56        67
        73        72        69        54
        60        79        68        65
        64        62        78        62
        58        64        60        75
        70        81        78        71
        75        61        84        65
        76        83        63        67
        61        61        68        75
        58        61        69        65
        74        61        63        62
        64        73        66        70
        81        64        56        78
        60        75        61        69
        74        64        63        66
        69        82        49        68
        74        69        71        84
        73        60        62        58
        61        48        65        81
        70        83        67        57
        83        67        65        58
        69        71        59        61
        62        78        64        59
        62        77        73        77
        86        52        70        62
        67        75        65        75
        64        62        66        55
        57        70        60        69
        72        70        51        76
        76        65        83        60
        75        71        62        68
        67        68        70        73
        62        70        59        63
        71        73        67        64
        79        73        70        73
        73        66        58        69
        55        71        68        67
        72        72        62        62
        72        62        61        76
        85        66        59        59
        65        67        77        55
        72        59        72        73
        65        64        55        69
        74        68        67        72
        62        80        75        59
        61        71        52        64
        73        58        76        69
        68        67        68        71
        59        73        70        82
        55        58        63        64
        70        57        65        67
        77        62        54        67
        69        68        60        63
        75        70        74        72
        78        84        69        84
        74        72        50        64
        60        77        74        72
        61        59        79        62
        76        68        67        57
        80        59        74        60
        53        56        70        84
        70        67        68        74
        65        64        63        64
        79        63        61        77
        77        73        75        68
        64        65        58        59
        67        67        75        72
        77        67        73        75
        62        68        69        63
        63        74        55        65
        91        68        73        79
        62        71        59        66
        67        61        68        71
        67        86        76        63
        92        71        52        69
        71        62        61        55
        72        68        59        90
        65        55        53        60
        78        69        72        68
        66        72        70        74
        65        76        73        61
        65        75        66        74
        66        58        64        68
        70        82        70        64
        74        66        67        66
        74        70        66        67
        57        67        63        49
        74        58        71        64
        69        66        71        63
        67        71        69        62
        71        60        67        77
        92        67        74        57
        60        62        62        73
        57        74        79        67
        72        61        72        79
        64        66        56        62
        66        66        65        69
        64        70        66        65
        69        60        61        59
        75        71        66        66
        68        73        51        48
        69        77        79        55
        62        81        54        53
        86        59        72        66
        68        67        62        86
        84        77        66        79
        65        60        62        51
        77        64        67        66
        63        74        64        74
        67        85        68        72
        77        55        69        61
        63        79        72        70
        65        77        79        67
        66        66        67        60
        68        88        69        57
        68        68        58        69
        69        62        72        72
        68        62        61        74
        63        83        59        56
        79        68        71        67
        64        66        62        76
        64        63        80        75
        80        62        58        75
        74        69        67        52
        67        74        64        57
        69        76        62        73
        64        65        63        80
        72        59        55        62
        62        60        71        68
        66        72        69        58
        72        78        51        60
        58        65        68        71
        73        87        64        56
        69        62        71        76
        67        67        62        70
        63        61        63        63
        79        61        77        78
        64        65        63        84
        67        69        49        70
        65        59        68        78
        76        63        67        57
        81        64        60        68
        72        67        82        67
        67        54        56        65
        71        75        72        71
        63        73        68        68
        79        68        66        73
        72        62        69        64
        59        78        73        75
        72        59        53        77
        79        68        61        64
        49        73        73        64
        80        56        74        63
        62        69        66        59
        74        81        62        75
        57        62        76        74
        67        71        59        70
        59        63        65        62
        69        64        59        65
        65        71        76        62
        78        70        65        79
        71        73        59        72
        70        59        68        57
        63        61        76        65
        78        66        59        63
        60        60        69        64
        69        72        62        68
        64        73        64        61
        80        66        68        70
        59        61        60        76
        78        86        71        75
        65        55        58        73
        65        65        61        63
        67        65        73        65
        73        71        71        57
        53        61        65        65
        70        71        63        66
        69        66        66        74
        78        72        57        64
        58        67        67        64
        76        60        76        71
        56        79        58        62
        69        57        61        61
        65        69        61        56
        66        63        58        60
        72        66        67        63
        62        56        68        56
        62        78        66        83
        64        82        77        61
        63        62        65        62
        59        59        65        75
        69        60        67        63
        71        67        61        54
        75        58        77        76
        60        56        59        62
        62        59        68        64
        75        64        66        48
        69        67        72        79
        71        56        51        63
        69        70        66        86
        67        69        67        59
        69        63        78        74
        76        79        80        64
        65        67        74        61
        81        65        59        70
        72        55        58        72
        67        77        65        73
        62        56        60        63
        72        77        59        54
        81        61        55        62
        60        62        65        76
        76        73        92        78
        62        77        62        57
        60        67        62        61
        68        68        49        61
        75        86        60        72
        76        62        83        72
        70        59        68        57
        57        75        65        83
        74        76        55        67
        72        61        77        72
        68        63        70        63
        64        82        66        69
        55        66        51        68
        93        66        69        77
        42        58        71        74
        78        65        64        73
        50        60        69        57
        64        58        66        71
        78        77        52        64
        66        69        58        71
        66        58        66        72
        70        63        60        64
        59        60        65        58
        53        71        71        67
        81        57        54        67
        73        57        55        80
        73        67        70        77
        67        75        73        70
        69        67        67        62
        70        48        61        48
        79        60        51        67
        63        69        83        76
        58        62        50        68
        81        62        65        69
        68        66        67        59
        65        84        69        66
        72        64        75        68
        65        68        76        54
        59        68        74        57
        65        66        59        82
        66        78        77        77
        81        66        50        66
        70        61        79        58
        75        68        52        79
        73        71        56        60
        72        75        60        63
        61        65        68        77
        62        60        67        76
        55        72        72        66
        64        59        60        81
